avg_T197,avg_T10197,avg_T10907,avg_T12683,avg_T10612,avg_T10188,avg_T10918,avg_T10899,avg_T100417,avg_T10781,avg_T234,avg_T10266,avg_T11902,avg_T12665,avg_T100079,avg_T8,avg_T10979,avg_T10811,avg_T11149,avg_T11409,avg_T11926,avg_T12666,avg_T100097,avg_T12967,avg_T100854,avg_T12261,avg_T11638,avg_T11408,avg_T11407,avg_T12944,avg_T10906,avg_T9,avg_T10919,avg_T12840,avg_T11082,avg_T12946,avg_T188,avg_T100855,avg_T20014,avg_T12090,avg_T12670,avg_T100126,avg_T11678,avg_T35,avg_T10938,avg_T10839,avg_T10434,avg_T10752,avg_T10980,avg_T238,avg_T11242,avg_T10849,avg_T10904,avg_T12913,avg_T10695,avg_T11451,avg_T13004,avg_T10056,avg_T30043,avg_T11635,avg_T10140,avg_T12071,size,coordx,coordy,Label_id,batch_label,batch_label_color
0.9584744572639464,0.7179813385009766,0.8651353120803833,0.37970200181007385,0.7623251676559448,0.6415008306503296,0.12917716801166534,1.1357413530349731,0.7781376838684082,1.3921695947647097,0.1952267438173294,0.202948197722435,1.3350762128829956,0.7119780778884888,1.2115198373794556,0.8403481841087341,0.9588754177093506,1.1179615259170532,1.8510308265686035,0.922465980052948,1.2288904190063477,0.09497340768575667,1.4036020040512085,0.417285829782486,1.1062443256378174,1.394239902496338,0.1222521960735321,0.2614797651767731,0.577235221862793,0.7341681718826294,0.7707248330116272,1.5153259038925169,0.3559733033180237,1.2423238754272459,0.2488367110490799,0.5245031714439392,1.272293210029602,2.35854172706604,1.3118669986724854,0.13575434684753418,1.1895829439163208,1.0017969608306885,0.02732937410473824,0.3572850525379181,0.2650943100452423,1.4136821031570437,1.111950159072876,0.25577405095100403,1.243478775024414,1.6954538822174072,0.4489899277687073,0.0858723372220993,0.6387345194816589,0.7269386053085327,0.3315103352069855,1.2074522972106934,0.889683187007904,1.3700714111328125,0.8299145698547363,-0.013260558247566223,0.7253709435462952,0.19836503267288208,156.0,-23.808841705322266,47.93548202514648,0,7,#1f77b4
1.5752263069152832,0.8835602402687073,0.3929779827594757,0.6009125113487244,0.7113189697265625,1.252659559249878,1.2738443613052368,1.0838993787765503,1.1450347900390625,1.5294654369354248,0.694477379322052,1.2475143671035769,1.298872709274292,0.8949885368347168,0.7175053954124451,0.7647627592086792,0.8184674382209778,0.6211455464363098,1.0297958850860596,0.8275321722030641,1.1924078464508057,0.5716489553451538,1.4195352792739868,1.1581357717514038,1.1234911680221558,1.2527178525924685,0.5069289207458496,0.5952923893928528,1.1914680004119873,0.8699497580528259,1.0542402267456057,0.4060164093971253,1.7108000516891482,1.4405927658081057,0.4107204079627991,1.3474839925765991,0.5631901621818542,1.7591758966445925,2.4099657535552983,0.5286399722099304,1.889850735664368,1.115922212600708,0.6222110986709595,0.4348265528678894,2.316512107849121,1.6494195461273191,1.0286952257156372,0.713934063911438,1.5057079792022705,1.1444469690322876,0.8872126340866089,1.3803396224975586,1.0717461109161377,0.6246702671051025,1.1662907600402832,0.7837718725204468,1.2293438911437988,0.8489548563957214,1.0963582992553709,0.21369075775146484,1.2693614959716797,0.4703491628170013,183.0,-10.022171020507812,-32.62786102294922,1,0,#aec7e8
0.8453116416931152,1.6172535419464111,0.3630248010158539,0.3637591600418091,0.8220685720443726,1.002039670944214,0.6688933968544006,0.9522435069084167,1.201838731765747,0.8934208154678345,0.5436051487922668,0.7725973129272461,1.8936660289764404,1.2547988891601562,0.5296531319618225,0.30859774351119995,0.7250486612319946,1.103818655014038,0.955875277519226,0.6918708086013794,1.560069918632507,0.7060016989707947,1.1082117557525637,0.5288509726524353,0.8793732523918152,0.5885576605796814,0.453181654214859,0.2343647927045822,0.4688812792301178,1.0347907543182373,0.6573272943496704,0.8676565289497375,1.420156955718994,1.1297667026519775,0.5759084820747375,0.7346362471580505,0.6610711216926575,1.9310522079467771,0.8432059288024902,0.4365552961826325,1.4381892681121826,1.0774253606796265,0.637740969657898,0.3596511483192444,1.1135613918304443,1.820472002029419,0.5460541248321533,0.4474469125270844,1.4026223421096802,1.1344819068908691,0.5624697804450989,1.108469843864441,0.6169161200523376,0.4587700366973877,1.4378429651260376,0.5571310520172119,0.7620047926902771,1.1864010095596311,1.049460768699646,0.6259928941726685,0.6095027327537537,0.7878690958023071,80.0,48.62380599975586,-9.707771301269533,2,1,#ff7f0e
0.6001420021057129,1.0284249782562256,0.5128118395805359,0.482434093952179,0.7729119658470154,0.6977517008781433,0.7307554483413696,1.1068474054336548,0.737858235836029,1.1352450847625732,0.6068559885025024,0.7380488514900208,1.185877799987793,1.0372326374053955,0.6536694765090942,0.34288734197616577,0.7277418375015259,1.0126965045928955,1.3054744005203247,0.6335233449935913,1.2895737886428833,0.6599546670913696,1.0907225608825684,0.35173743963241577,0.4217305183410645,0.7154924273490906,0.4917646050453186,0.3010565936565399,0.7464228868484497,1.040912628173828,0.9286749958992004,0.6525537371635437,1.1736832857131958,1.253881812095642,0.29482242465019226,1.07901132106781,0.6438670158386229,1.8759403228759768,0.8160641193389893,0.3638517558574677,1.295545220375061,0.602118730545044,0.4625994563102722,0.5692898035049438,0.9641817808151244,1.271931529045105,0.4411057531833649,0.622897207736969,1.034920334815979,0.8818308115005493,0.4510487020015717,0.9304296970367432,0.6827168464660645,0.5700957179069519,1.1613209247589111,0.7433677911758423,1.0822324752807615,0.7271401286125183,1.2824069261550903,0.27950334548950195,0.685025691986084,0.45023372769355774,97.0,17.096946716308597,19.591278076171875,3,8,#ffbb78
0.5818296670913696,1.00770103931427,0.4158570170402527,0.9048869013786316,0.6381720304489136,1.4862037897109983,0.2691527307033539,2.0406222343444824,0.7491484284400941,2.68159294128418,0.7494696974754333,0.9489462971687316,0.8416141271591187,0.8937286138534546,0.5683119297027588,0.5206507444381714,0.6782410740852356,0.6841793060302734,1.1692917346954346,0.3617161810398102,1.0229231119155884,1.7410824298858645,1.30218243598938,0.5048823952674866,0.9388265013694764,1.0177987813949585,0.9737921953201294,0.6303574442863464,0.9865961670875548,1.0023348331451416,1.0869276523590088,0.5472398400306702,0.9977888464927672,1.226781964302063,0.3003585636615753,1.101288080215454,0.482799082994461,1.7842454910278318,1.2399284839630127,0.2893863916397095,0.98489248752594,0.9804583787918092,0.5995292663574219,0.2934025824069977,1.1348960399627686,1.9189802408218384,0.5842858552932739,0.4048573076725006,0.8660734295845032,1.2380406856536863,0.3452144861221313,0.5305488109588623,0.8724825978279114,0.7458216547966003,1.8211541175842283,0.30483028292655945,1.0533115863800049,0.5624843835830688,1.278390407562256,0.22311723232269287,0.8248462677001953,0.3705437779426575,83.0,-60.32009506225586,-8.820865631103516,4,4,#2ca02c
0.91070294380188,1.0332342386245728,0.3715777099132538,0.5138880610466003,0.790765106678009,1.120657444000244,0.7128608822822571,1.1121748685836792,0.8974292874336243,1.1737302541732788,0.5162671804428101,0.8655538558959961,1.3725194931030271,0.7919560074806213,1.0734913349151611,0.5840903520584106,0.8439306616783142,0.6894534230232239,1.2124407291412354,0.8295523524284363,1.246075987815857,0.6856558918952942,0.8557404279708862,1.0236239433288574,1.0659414529800415,0.6509160995483398,0.5622962713241577,0.4121316373348236,0.6679770350456238,0.7694734930992126,0.6014754176139832,0.4362476170063019,1.2700756788253784,1.6115264892578125,0.2525041997432709,0.988821029663086,0.7567220330238342,1.954299569129944,1.1786513328552246,0.3603036105632782,1.3724690675735474,0.9266380667686462,0.43079042434692383,0.34499549865722656,1.0427207946777344,1.0589125156402588,0.4522272050380707,0.5337495803833008,1.0478054285049438,1.2650015354156494,0.5610997676849365,0.693566620349884,0.8568068146705627,0.9512376189231871,1.03241229057312,0.5633430480957031,1.0755842924118042,0.7366649508476257,1.390269160270691,0.14766985177993774,0.9998446702957152,0.4920811355113983,133.0,-15.595220565795898,7.413925647735597,5,0,#aec7e8
2.4533228874206543,1.0139187574386597,0.1962987780570984,0.4653243124485016,0.7563236355781555,1.649350643157959,0.8036003708839417,1.1693819761276243,0.8645305037498474,1.6023916006088257,0.8152915835380554,3.069880962371826,1.66713547706604,0.993129551410675,2.581591844558716,2.4840688705444336,1.96748149394989,0.6239703893661499,1.3926050662994385,0.6909516453742981,2.5506930351257324,0.1393636167049408,1.375376582145691,0.4730649590492249,1.3259060382843018,0.675606369972229,0.37108445167541504,0.3150688409805298,0.5485734343528748,0.9064924120903016,1.0129232406616209,0.8848357796669006,1.6284316778182983,2.0874667167663574,0.4227103590965271,0.9879226684570312,0.9373432993888856,1.6534111499786377,0.9787574410438538,0.40877917408943176,2.655109167098999,2.035695791244507,0.16347181797027588,0.8226794004440308,1.242668390274048,0.6336519122123718,2.21894645690918,0.9310903549194336,2.7068092823028564,1.8150219917297363,0.5391044020652771,1.322489857673645,1.5991114377975464,2.0352084636688232,0.5516656041145325,0.7761304974555969,1.303232192993164,0.43531879782676697,0.9512404203414916,0.014568482525646688,2.761800527572632,0.5154284834861755,130.0,-49.31792068481445,-30.38182830810547,6,11,#98df8a
1.334590196609497,0.8750291466712952,0.3665180206298828,0.6046494841575623,0.3813107311725617,0.8583166599273682,0.977311670780182,1.1612858772277832,0.9659661054611206,1.0977736711502075,0.7393973469734192,1.8510825634002688,1.2754276990890503,1.3557254076004028,0.8607561588287354,1.1827454566955566,1.810659408569336,0.7075278759002686,0.6025074124336243,0.7423961758613586,2.1222772598266597,0.4943928420543671,1.054922342300415,1.3671166896820068,1.3735699653625488,0.8505533337593079,0.4278951287269592,0.4655791521072388,0.7440760135650635,1.2728363275527954,1.4784404039382937,0.3214303553104401,1.5874722003936768,1.865339517593384,0.7312145829200745,1.22749125957489,0.2622399926185608,1.9322609901428225,0.9452425837516784,0.41858294606208796,1.9603854417800903,0.6837139725685121,0.643545925617218,0.5372416973114014,1.5647330284118652,1.918880105018616,0.9459819793701172,0.6801151037216187,1.265376329421997,1.4000383615493774,0.6850602030754089,1.4234089851379397,0.7982574701309204,0.8731734156608582,1.3178677558898926,0.6262279152870178,1.335687518119812,0.5818484425544739,1.2721363306045532,1.049159288406372,1.056849241256714,0.8111025094985962,153.0,18.809894561767575,-34.145130157470696,7,0,#aec7e8
0.5718411803245544,0.8090782165527344,0.562994658946991,0.2173578590154648,0.4205756187438965,1.197512149810791,0.6824920177459717,1.4262514114379885,0.6804713010787964,1.4781005382537842,0.6308785676956177,0.9148378968238832,1.9854658842086792,1.2842048406600952,0.7055575251579285,0.8935407400131226,1.4881908893585205,0.913254976272583,1.3309683799743652,0.4027922749519348,2.304966926574707,0.7680294513702393,1.3994913101196291,1.121661901473999,1.4346498250961304,1.0440257787704468,0.2631664276123047,1.3192439079284668,1.6310843229293823,0.8808345198631287,1.6162735223770142,2.4378318786621094,1.5199371576309204,1.4371180534362793,0.28863054513931274,2.897091150283813,0.9554371237754822,1.8145521879196167,1.7348856925964355,0.5459812879562378,2.7637193202972408,1.3400218486785889,0.34959280490875244,0.4208693504333496,1.5990703105926514,1.4275517463684082,0.8645865917205809,0.8538634777069092,1.5093859434127808,1.295412540435791,0.7359340190887451,1.6862654685974119,0.7376812100410461,1.038228154182434,1.242222547531128,0.38329342007637024,0.9853822588920592,0.7587866187095642,0.9673999547958374,0.4755048453807831,1.2098761796951294,0.38723576068878174,176.0,17.393274307250973,56.174842834472656,8,2,#d62728
1.1203570365905762,0.825509786605835,0.3794470131397247,0.5201540589332581,0.5520760416984558,1.1747307777404783,1.134652853012085,0.7142490744590759,0.5997304916381836,1.0302290916442869,0.7369244694709778,0.8629459142684937,1.446418285369873,0.5836110711097717,0.8765140771865845,0.617855966091156,0.8641798496246338,0.5259861350059509,0.4522629976272583,1.631622552871704,2.248401403427124,1.2096984386444092,1.1511777639389038,1.1241339445114136,0.931986927986145,1.0984740257263184,0.8017730116844177,0.4643079936504364,0.8453917503356934,0.7746351361274719,1.1417796611785889,0.00038354596472345287,1.4647120237350464,1.1771559715270996,0.3808182179927826,0.8532192707061768,0.9695019125938416,1.9143589735031128,1.371771216392517,0.436350017786026,1.0458788871765137,1.6586549282073977,0.5420770645141602,0.3449126780033112,1.3072514533996582,1.2769663333892822,0.6196754574775696,0.6589590311050415,0.8765982389450073,1.103808879852295,0.7317630052566528,1.3500099182128906,1.199450135231018,0.8875916600227356,1.2097855806350708,0.609688937664032,0.7987524271011353,0.7397212982177734,0.9126757383346558,0.2745009958744049,0.8761218190193176,0.4000604152679443,36.0,1.0725588798522951,-51.19927215576172,9,0,#aec7e8
