T197,T10197,T10907,T12683,T10612,T10188,T10918,T10899,T100417,T10781,T234,T10266,T11902,T12665,T100079,T8,T10979,T10811,T11149,T11409,T11926,T12666,T100097,T12967,T100854,T12261,T11638,T11408,T11407,T12944,T10906,T9,T10919,T12840,T11082,T12946,T188,T100855,T20014,T12090,T12670,T100126,T11678,T35,T10938,T10839,T10434,T10752,T10980,T238,T11242,T10849,T10904,T12913,T10695,T11451,T13004,T10056,T30043,T11635,T10140,T12071,SHARE
0.0990125611424446,3.515618324279785,0.2486128509044647,-0.23555150628089905,5.6630492210388175,0.1768769770860672,-0.0693831816315651,2.898087501525879,-0.13351932168006894,-0.2418310344219208,0.045407261699438095,-0.06038326025009155,5.9114012718200675,0.07688364386558533,-0.22083647549152371,-0.1404034048318863,0.03806853294372559,0.1042630895972252,-0.02664077654480934,-0.0723857581615448,0.0307331383228302,7.92387056350708,0.6448573470115662,-0.1424970030784607,0.26892295479774475,0.07897645235061647,4.725584030151367,-0.1164042353630066,-0.018960284069180492,-0.4571522474288941,0.3306080400943756,6.334859371185303,0.30966562032699585,0.34696346521377563,-0.2708298861980438,-0.12173358350992206,-0.04265165328979492,-0.008201846852898598,0.04745132476091385,0.004601646214723587,0.2190588265657425,-1.3057997226715088,0.07422362267971039,0.20308858156204224,0.1463114321231842,1.0186758041381836,-1.9405115842819212,0.2860614061355591,0.008509313687682152,-0.007869685068726541,-0.10293211042881012,0.1811760514974594,0.002006741240620613,-0.047371186316013336,8.622637748718263,0.22152887284755707,0.1433859020471573,0.022684309631586075,-0.3859028816223145,-1.2970762252807615,-0.014228058978915216,0.061159491539001465,-0.5587576627731323
-11.419107437133787,-5.5612826347351065,-5.300037384033203,-3.8677763938903813,-1.3176586627960205,-4.535838127136231,-1.5018075704574585,-1.7553951740264893,-0.10198287665843964,-4.708444595336914,-4.908074378967285,-2.9734416007995605,-4.489851951599121,-8.176855087280272,-4.946857929229736,-8.049527168273926,-8.815754890441895,-5.214975833892822,-11.32835578918457,-2.362744092941284,-0.6058401465415955,-1.886749505996704,-1.0194966793060305,-4.619688510894775,-11.185538291931152,-9.004015922546387,-6.279378890991211,-7.251710891723633,-8.720908164978027,-5.239253044128418,-7.010256290435791,-2.112924098968506,-7.400039672851562,-6.170973300933838,-7.728213787078857,-5.375106334686278,-2.179770946502685,8.856305122375488,-4.997612953186035,-2.7466094493865967,-5.325268268585205,-7.896916389465332,-6.7834248542785645,-4.12196683883667,-9.478214263916016,-2.1426901817321777,-7.476197242736816,-6.213022232055664,-4.422684669494629,-9.057252883911133,-1.7171932458877563,-12.254642486572266,-2.2571511268615723,1.66777503490448,-6.0165958404541025,-8.667067527770996,-8.955568313598633,-6.442787170410156,-2.705322742462158,0.012282468378543855,-1.0708738565444946,-5.474804401397705,1.2007725238800049
-4.1042304039001465,-6.7530455589294425,3.4404528141021733,-17.997304916381836,-24.61750221252441,3.4197540283203125,-3.2892267704010014,8.355752944946289,-2.582768440246582,2.8876771926879883,3.8636684417724614,0.7191529273986816,-20.37926483154297,-8.137554168701174,2.6537322998046875,-22.73358917236328,5.243813991546631,1.4972326755523682,-3.024788379669189,1.222313642501831,5.804614543914795,-4.4916672706604,-8.685320854187013,-1.3882554769515991,8.613422393798826,-1.7300063371658323,3.7352163791656494,0.8479275703430176,-8.23650074005127,-17.07203483581543,-0.4223492443561554,-6.228153705596924,-10.1973237991333,-22.190248489379886,-5.0247535705566415,11.173884391784668,-2.2428314685821533,-25.93022537231445,-1.9102154970169067,-1.6167861223220823,-0.2967686057090759,3.6009311676025386,-6.332681179046631,-4.918921947479248,-4.195497512817384,-8.127366065979004,-9.686155319213867,-1.3230303525924685,-1.861017227172852,-5.741293907165527,-5.114288330078125,-32.09044647216797,-5.312784671783447,-13.69727611541748,24.245933532714844,1.0009528398513794,-10.43964672088623,-22.82414054870605,6.492629528045653,-1.0065263509750366,-3.545706987380981,-6.340902805328369,2.3578288555145264
-8.618467330932617,1.4295125007629397,-0.7367838621139526,-2.553173780441284,0.5965090394020081,8.399991989135742,4.286219120025635,-0.6128427982330322,5.916338443756104,-8.180548667907715,-2.3627171516418457,-7.517219543457031,-5.2556867599487305,3.711474895477295,-0.9023858904838562,-4.614086151123047,-8.071903228759767,-5.2748637199401855,-2.731127977371216,-4.255736351013184,9.310869216918944,-8.561474800109862,-0.9848203063011168,-0.7374097108840942,0.2533586025238037,-3.361607551574707,-14.507349967956545,-1.5148764848709106,-5.158299446105957,-0.05377751961350441,-2.520833969116211,2.176227807998657,-8.568411827087402,-5.774165630340576,4.901899814605713,1.5229748487472534,1.9645981788635252,-9.773855209350586,-4.220407009124757,-1.102686643600464,0.4514588713645935,-6.517076015472412,3.951632022857666,4.560725212097168,-2.0218946933746342,-0.39975360035896296,3.852030038833618,3.57447361946106,-4.980057716369629,4.505011081695557,-6.339869976043701,-3.653820037841797,-6.2143917083740225,-2.458202600479126,-16.975704193115234,-7.444622039794923,-4.412540912628174,-7.554073810577393,-1.191047430038452,-0.9113861322402954,-2.167754650115967,7.474723815917969,-0.0016636741347610948
-2.331500768661499,2.459057092666626,-1.6572682857513428,-0.18531739711761475,-0.7208777070045471,-1.87589168548584,1.4091194868087769,-5.16000509262085,-0.313128799200058,1.4802740812301636,-0.6837486624717712,8.41164493560791,4.946812152862549,-0.281838983297348,-0.2763891518115997,-3.1367402076721187,-1.8630081415176392,-8.339145660400389,-7.113080024719237,-4.942136764526367,1.9198623895645144,-3.2951776981353764,0.2437301427125931,-0.7802630662918091,0.10060478746891023,0.1245092898607254,0.4929163157939911,2.5547771453857417,2.5630850791931152,-0.8634538054466248,-0.8050820231437683,-2.6459693908691406,6.456676959991455,0.4895309507846832,0.026523815467953682,1.8684831857681277,-6.277620315551758,3.497100353240967,-4.14871883392334,-1.0316394567489624,-0.9871078729629515,-4.496925354003906,-8.966659545898438,-0.3147563636302948,10.874981880187988,-4.695831775665283,-2.7980751991271973,-4.041175365447998,-1.4085571765899658,5.512981414794922,-0.8108430504798889,-8.032225608825684,-2.2411017417907715,4.442578315734863,0.03127633035182953,-14.999528884887695,2.86885929107666,2.397943019866944,-0.15476709604263306,-0.16693216562271118,-7.4937076568603525,-4.653738498687744,2.5663623809814453
1.1889568567276,10.754493713378906,-1.072460055351257,0.1088460609316826,0.8974583148956299,-1.152970552444458,-0.40578821301460266,0.5498989224433899,-2.921916484832764,0.3938431143760681,-6.821504592895508,3.820656776428223,0.2790863811969757,-0.2946641147136688,-0.3628978133201599,-3.11933708190918,0.4661866426467896,-6.38185977935791,-3.6357300281524663,5.583454132080078,-1.7938052415847778,-15.26530647277832,-1.7936779260635376,-2.802389144897461,0.4915871322154999,-4.322071075439453,-12.324149131774902,3.707741737365722,-0.5393325090408325,0.28645989298820496,3.690232276916504,-7.539994716644287,-2.2116024494171143,-6.3823418617248535,-0.004231545142829418,-5.532799243927002,-6.399544715881348,-5.80391263961792,-1.555881142616272,-0.8932523727416992,1.775452971458435,-8.270059585571289,8.247917175292969,-5.56233549118042,-1.4397716522216797,-2.9972984790802,0.12357671558856965,-4.483777046203613,2.7483627796173096,5.088552951812744,-3.4744930267333984,3.2620313167572017,-11.033549308776855,-7.8693342208862305,2.4999053478240967,4.2698845863342285,0.11669353395700455,-8.226354598999022,-1.0741763114929201,-3.3541567325592037,2.935248851776123,2.1331472396850586,0.467917412519455
-2.2157557010650635,-0.14825694262981415,0.102122463285923,-0.016665581613779068,-0.0720512643456459,-0.19275495409965515,-0.5813880562782288,-0.1524386703968048,0.08948484808206557,0.03790687769651413,2.995036125183105,0.2494774609804153,0.1053747981786728,0.07890083640813828,-0.06945228576660156,-7.543393611907959,-0.2155596911907196,0.08727442473173141,-0.3279129266738892,0.03838712722063065,0.21983951330184934,1.5055992603302002,0.233901709318161,2.127298355102539,-0.01974734105169773,0.13265711069107056,-0.02191046625375748,0.5154526233673096,-0.0434151329100132,0.1615658551454544,0.016359250992536545,-10.879677772521973,-0.1885683387517929,0.021913152188062668,-3.509420156478882,-11.57306957244873,-0.1858478337526321,0.0959203764796257,-6.2047200202941895,-0.4428554177284241,-0.19254992902278897,-0.2512749433517456,-2.4729766845703125,0.008666347712278366,-0.2250322848558426,0.20380309224128726,12.399537086486815,-0.06565222144126892,-3.467391967773437,-0.028483534231781963,-0.0014139488339424133,0.2109331637620926,0.014103970490396025,-0.12321952730417253,-0.04725120216608048,-4.1074814796447745,7.045646667480469,-0.4105748534202576,-0.3065808415412903,3.1694631576538086,3.584258556365967,-3.700920581817627,0.30433443188667303
0.29898932576179504,0.21927234530448916,-11.948681831359865,-2.6775896549224854,0.20932941138744354,0.08885771781206131,4.874614715576172,0.2868138551712036,-0.14605839550495148,-14.84118938446045,0.02756586857140064,2.256522417068481,-3.495856046676636,0.11350850760936736,0.20957466959953308,-0.21004147827625275,2.2911036014556885,0.09255336970090866,6.642021656036378,-0.1853359192609787,-5.770570755004883,2.3209707736968994,4.392607688903809,-1.6935200691223145,0.006853058002889156,10.012404441833496,0.15111015737056732,2.6349337100982666,-0.4917567074298858,8.265749931335451,-1.0366894006729126,4.401713848114014,-10.838215827941896,3.742581844329834,0.2046438604593277,13.959234237670898,-1.5243364572525024,0.41214287281036377,-3.346746921539306,-0.7004612684249878,0.06872237473726273,0.4011811912059784,-0.964163303375244,-2.9382152557373047,2.2826390266418457,-0.0931886062026024,-0.03564462065696716,0.015133151784539224,2.1926543712615967,-0.5612030029296875,0.3165816962718964,-6.81765079498291,0.2410658895969391,1.5927131175994873,0.20532798767089844,7.797333240509032,-0.18557171523571012,-7.2008562088012695,-0.03647628426551819,-3.102314710617065,-14.130534172058105,-0.14263011515140533,-0.3978425264358521
1.5523464679718018,-1.0439488887786863,-0.5450500249862671,2.573291301727295,6.370377540588379,-9.45398998260498,-5.813866138458253,-8.791957855224611,3.966341733932495,-5.554790019989014,0.19150443375110626,-14.263272285461426,0.3910597860813141,1.981597185134888,-2.1544084548950195,-5.424132823944092,-1.6183382272720337,-7.1461501121521,1.6950995922088623,-1.1350271701812744,-11.106402397155762,-3.416022777557373,-2.822699069976806,-1.0292634963989258,9.783884048461914,-3.931925058364868,-4.034618377685547,-2.110059261322021,0.5214903354644775,-3.1687614917755127,-5.020650863647461,2.230098962783813,0.6266294717788696,-4.019776344299316,3.9993221759796143,-4.48489236831665,0.4295050799846649,-2.6032512187957764,-1.510825514793396,-1.7381558418273926,4.151820182800293,-8.197336196899414,0.3111047148704529,-1.171933650970459,0.19049981236457825,-1.856454849243164,3.2099928855896,0.17253969609737396,-6.839144706726074,-4.504335403442383,4.0306663513183585,-5.725710391998291,2.6362862586975098,-5.626554489135742,4.59584903717041,-4.887985706329347,-5.728111267089844,-5.4675164222717285,-0.6166009902954102,3.8781917095184326,-2.9959528446197514,5.813816547393799,1.725857853889465
-1.2726882696151731,-6.2189483642578125,-0.4495294690132141,-5.642831325531006,-0.672651469707489,-1.7335002422332764,-7.563154697418213,-2.165180921554565,-0.7219904065132141,7.814854621887207,-0.9095589518547058,-0.4781515002250672,-3.653573036193848,2.8622186183929443,-0.2825314998626709,-4.962996959686278,-2.9062232971191406,1.7378909587860107,1.2676674127578735,-5.796186447143555,-3.4034881591796875,2.0505406856536865,-2.6807541847229004,-1.2646036148071291,4.657402992248535,4.873178005218506,-18.88316535949707,-1.4607309103012085,4.699257850646973,0.9163296818733216,-4.028787612915038,0.6676349043846129,-2.2026116847991943,-11.31391429901123,-6.573109149932861,-8.978249549865723,3.540089607238769,-4.127153873443604,8.147765159606934,0.2959049642086029,-1.3083277940750122,-0.8063676357269287,10.718812942504883,-13.605913162231445,-3.103257179260254,1.0833603143692017,-14.703579902648926,-1.812941312789917,2.1273229122161865,1.1734416484832764,-1.1204519271850586,4.940142631530762,-0.3480220437049866,5.1309685707092285,3.0826568603515625,-12.780200958251953,-2.2134530544281006,3.884989738464356,-1.4854506254196167,0.4420612454414368,1.176125168800354,-4.599047183990479,0.5745471715927124
